11647,0,antitrump
12808,0,antitrump
12523,0,neutral
13028,0,antitrump
11994,0,neutral
10940,0,neutral
11155,0,antitrump
654,0,neutral
13213,0,protrump
12887,0,neutral
7007,0,neutral
12751,0,protrump
917,0,neutral
12470,0,neutral
12586,0,neutral
11017,0,protrump
13022,0,protrump
12554,0,neutral
12507,0,neutral
11280,0,neutral
11422,0,antitrump
11196,0,protrump
11792,0,neutral
13172,0,neutral
12861,0,antitrump
12394,0,antitrump
12820,0,antitrump
6576,0,antitrump
13072,0,antitrump
12777,0,neutral
7645,0,antitrump
671,0,antitrump
12378,0,protrump
13114,0,neutral
12430,0,antitrump
11506,0,antitrump
11889,0,antitrump
12372,0,neutral
12963,0,neutral
12797,0,protrump
12623,0,neutral
11976,0,neutral
12814,0,protrump
12941,0,protrump
13210,0,antitrump
12514,0,antitrump
12225,0,antitrump
12872,0,neutral
12725,0,antitrump
12251,0,antitrump
12637,0,antitrump
10895,0,antitrump
12344,0,antitrump
12991,0,antitrump
12455,0,antitrump
12159,0,antitrump
12918,0,antitrump
12638,0,antitrump
13194,0,antitrump
11224,0,antitrump
12781,0,neutral
12296,0,antitrump
6826,0,antitrump
12581,0,neutral
13046,0,neutral
11218,0,antitrump
12284,0,antitrump
12584,0,protrump
12412,0,protrump
12501,0,antitrump
10920,0,antitrump
13183,0,protrump
12360,0,neutral
12804,0,antitrump
11317,0,antitrump
13036,0,neutral
12460,0,antitrump
11507,0,protrump
12889,0,antitrump
7022,0,protrump
12419,0,protrump
10970,0,antitrump
13048,0,antitrump
12425,0,protrump
12898,0,protrump
13207,0,protrump
13106,0,protrump
12397,0,protrump
10803,0,antitrump
12156,0,neutral
9852,0,neutral
12380,0,protrump
13099,0,neutral
838,0,antitrump
13076,0,protrump
8007,0,neutral
12669,0,neutral
12610,0,neutral
13156,0,antitrump
12988,0,antitrump
12468,0,antitrump
13045,0,antitrump
12633,0,protrump
13205,0,protrump
11376,0,neutral
12322,0,antitrump
12101,0,antitrump
12764,0,antitrump
10643,0,antitrump
12327,0,antitrump
12401,0,antitrump
12548,0,antitrump
12459,0,antitrump
11126,0,antitrump
7980,0,neutral
12624,0,protrump
12607,0,antitrump
12248,0,protrump
13039,0,protrump
11477,0,antitrump
13016,0,antitrump
12392,0,antitrump
12231,0,protrump
13208,0,antitrump
13082,0,antitrump
12551,0,antitrump
8804,0,neutral
12932,0,antitrump
12564,0,antitrump
12943,0,neutral
12236,0,neutral
10681,0,protrump
12205,0,antitrump
11541,0,antitrump
11390,0,neutral
10554,0,neutral
12721,0,protrump
12649,0,protrump
2779,0,antitrump
12099,0,neutral
13024,0,protrump
13058,0,protrump
12290,0,protrump
11270,0,protrump
12227,0,neutral
12717,0,neutral
12349,0,antitrump
12755,0,antitrump
12256,0,protrump
12613,0,neutral
12536,0,antitrump
13198,0,protrump
10610,0,antitrump
13159,0,antitrump
12949,0,protrump
12587,0,protrump
12240,0,antitrump
12661,0,neutral
12482,0,antitrump
10265,0,antitrump
2985,0,antitrump
13087,0,neutral
12317,0,neutral
1105,0,antitrump
12576,0,antitrump
12714,0,protrump
12927,0,protrump
12891,0,antitrump
12417,0,antitrump
12376,0,protrump
12745,0,protrump
12902,0,antitrump
12295,0,protrump
12371,0,protrump
12964,0,protrump
12595,0,neutral
12481,0,protrump
12982,0,antitrump
12359,0,antitrump
12630,0,antitrump
12388,0,protrump
12427,0,protrump
13162,0,protrump
10862,0,antitrump
12776,0,protrump
10601,0,neutral
12666,0,neutral
13135,0,antitrump
11818,0,neutral
12438,0,antitrump
11231,0,antitrump
12602,0,protrump
12767,0,antitrump
12333,0,antitrump
12786,0,antitrump
12316,0,antitrump
12266,0,antitrump
12269,0,antitrump
12847,0,protrump
12979,0,antitrump
12147,0,antitrump
12274,0,antitrump
12404,0,antitrump
12667,0,antitrump
12977,0,protrump
12416,0,antitrump
12426,0,antitrump
12707,0,neutral
11768,0,protrump
12705,0,neutral
12362,0,antitrump
12787,0,antitrump
12736,0,antitrump
12900,0,antitrump
7618,0,antitrump
13109,0,antitrump
10759,0,antitrump
13123,0,protrump
12665,0,antitrump
12743,0,antitrump
13012,0,antitrump
12856,0,antitrump
11881,0,antitrump
8964,0,antitrump
13180,0,antitrump
12472,0,protrump
13089,0,antitrump
12980,0,antitrump
12217,0,antitrump
12850,0,antitrump
12679,0,antitrump
12234,0,antitrump
12235,0,protrump
1154,0,antitrump
12558,0,antitrump
11208,0,antitrump
12552,0,antitrump
12276,0,antitrump
12509,0,antitrump
12500,0,antitrump
12510,0,antitrump
12594,0,antitrump
12954,0,antitrump
12519,0,antitrump
13175,0,antitrump
13136,0,antitrump
12798,0,antitrump
12255,0,antitrump
12800,0,antitrump
13041,0,antitrump
12511,0,antitrump
12421,0,protrump
12423,0,antitrump
12983,0,antitrump
12352,0,antitrump
12676,0,antitrump
12653,0,antitrump
12752,0,antitrump
12929,0,protrump
12829,0,antitrump
12836,0,antitrump
12357,0,antitrump
12483,0,antitrump
12688,0,neutral
12827,0,antitrump
12896,0,neutral
9147,0,neutral
12643,0,protrump
12369,0,neutral
13098,0,neutral
11344,0,protrump
10560,0,neutral
12597,0,protrump
12926,0,protrump
13023,0,protrump
3723,0,antitrump
12582,0,antitrump
12246,0,antitrump
12260,0,antitrump
13191,0,antitrump
11757,0,neutral
13031,0,antitrump
12616,0,antitrump
12710,0,antitrump
13148,0,antitrump
2782,0,antitrump
12819,0,protrump
10720,0,antitrump
12763,0,antitrump
12532,0,antitrump
12219,0,neutral
10298,0,antitrump
12790,0,protrump
12313,0,protrump
12415,0,neutral
12391,0,antitrump
12458,0,antitrump
849,0,antitrump
11108,0,antitrump
13062,0,neutral
12762,0,antitrump
13125,0,antitrump
10692,0,antitrump
13127,0,antitrump
12617,0,protrump
11284,0,neutral
12691,0,antitrump
12634,0,protrump
11765,0,protrump
13100,0,neutral
12627,0,protrump
12604,0,antitrump
12506,0,antitrump
13167,0,neutral
12323,0,neutral
12978,0,antitrump
12287,0,antitrump
13047,0,protrump
12474,0,antitrump
12859,0,antitrump
7206,0,antitrump
12336,0,protrump
11713,0,neutral
12748,0,protrump
12407,0,antitrump
12974,0,protrump
12413,0,neutral
12740,0,antitrump
11338,0,antitrump
12931,0,antitrump
13134,0,neutral
11898,0,protrump
1384,0,antitrump
10817,0,antitrump
12318,0,neutral
12338,0,antitrump
12619,0,protrump
12487,0,neutral
12278,0,protrump
12575,0,antitrump
12935,0,antitrump
13206,0,antitrump
10473,0,antitrump
12625,0,antitrump
11677,0,antitrump
12475,0,protrump
12312,0,antitrump
12275,0,protrump
12675,0,protrump
12662,0,antitrump
13108,0,antitrump
12562,0,antitrump
12345,0,antitrump
12443,0,antitrump
10527,0,antitrump
12996,0,protrump
13017,0,antitrump
12448,0,antitrump
12538,0,protrump
6892,0,antitrump
3378,0,neutral
12947,0,antitrump
12334,0,protrump
2231,0,protrump
12801,0,protrump
11979,0,protrump
12971,0,protrump
11865,0,neutral
12905,0,antitrump
7455,0,antitrump
13054,0,antitrump
